id;hitster_url;youtube_url;artist;title;year
159;http://hitstergame.com/de/00159;https://www.youtube.com/watch?v=FT3D1Cu6g10;Elton John;Your Song;1970
160;http://hitstergame.com/de/00160;https://www.youtube.com/watch?v=770f-pwPe4o;Cliff Richard;Congratulations;1968
161;http://hitstergame.com/de/00161;https://www.youtube.com/watch?v=j13oJajXx0M;Carly Simon;You're So Vain;1972
162;http://hitstergame.com/de/00162;https://www.youtube.com/watch?v=0XRrYgByp28;Commodores;Easy;1977
163;http://hitstergame.com/de/00163;https://www.youtube.com/watch?v=t1TcDHrkQYg;Alphaville;Forever Young;1984
164;http://hitstergame.com/de/00164;https://www.youtube.com/watch?v=yRYFKcMa_Ek;Daryl Hall & John Oates;Maneater;1982
165;http://hitstergame.com/de/00165;https://www.youtube.com/watch?v=OKxBk4V79Co;Falco;Rock Me Amadeus;1985
166;http://hitstergame.com/de/00166;https://www.youtube.com/watch?v=HKGjCPBSG38;Sonny & Cher;I Got You Babe;1965
167;http://hitstergame.com/de/00167;https://www.youtube.com/watch?v=iK-1oGphELM;Die Ärzte;Junge;2007
168;http://hitstergame.com/de/00168;https://www.youtube.com/watch?v=YF1R0hc5Q2I;Fleetwood Mac;Everywhere;1987
169;http://hitstergame.com/de/00169;https://www.youtube.com/watch?v=6Ejga4kJUts;The Cranberries;Zombie;1994
170;http://hitstergame.com/de/00170;https://www.youtube.com/watch?v=wWhtcU4-xAM;Duck Sauce;Barbra Streisand;2010
171;http://hitstergame.com/de/00171;https://www.youtube.com/watch?v=rywUS-ohqeE;Alicia Keys;No One;2007
172;http://hitstergame.com/de/00172;https://www.youtube.com/watch?v=fDxzQJaA228;George Michael, Aretha Franklin;I Knew You Were Waiting (For Me);1987
173;http://hitstergame.com/de/00173;https://www.youtube.com/watch?v=mTUhnIY3oRM;Frankie Valli & The Four Seasons;December, 1963 (Oh What a Night!);1975
174;http://hitstergame.com/de/00174;https://www.youtube.com/watch?v=aAQZPBwz2CI;Madonna;4 Minutes (feat. Justin Timberlake and Timbaland);2008
175;http://hitstergame.com/de/00175;https://www.youtube.com/watch?v=MOaDUBxAoVI;Kraftwerk;Autobahn;1974
176;http://hitstergame.com/de/00176;https://www.youtube.com/watch?v=x8G4xrYfWmw;Tom Jones;She's A Lady;1971
177;http://hitstergame.com/de/00177;https://www.youtube.com/watch?v=Pkh8UtuejGw;Shawn Mendes, Camila Cabello;Señorita;2019
178;http://hitstergame.com/de/00178;https://www.youtube.com/watch?v=oKOtzIo-uYw;Fugees;Killing Me Softly With His Song;1996
179;http://hitstergame.com/de/00179;https://www.youtube.com/watch?v=CduA0TULnow;Britney Spears;Oops!...I Did It Again;2000
180;http://hitstergame.com/de/00180;https://www.youtube.com/watch?v=4BAKb2p450Q;Tim Bendzko;Nur noch kurz die Welt retten;2011
181;http://hitstergame.com/de/00181;https://www.youtube.com/watch?v=pBI3lc18k8Q;Jason Derulo;Whatcha Say;2009
182;http://hitstergame.com/de/00182;https://www.youtube.com/watch?v=XC-HspEa2vs;Pur;Abenteuerland;1995
183;http://hitstergame.com/de/00183;https://www.youtube.com/watch?v=EH9meoWmAOM;Coldplay;Talk;2005
184;http://hitstergame.com/de/00184;https://www.youtube.com/watch?v=8UVNT4wvIGY;Gotye;Somebody That I Used to Know (feat. Kimbra);2011
185;http://hitstergame.com/de/00185;https://www.youtube.com/watch?v=AIOAlaACuv4;Tracy Chapman;Fast Car;1988
186;http://hitstergame.com/de/00186;https://www.youtube.com/watch?v=5hr64MxYpgk;Mike + The Mechanics;The Living Years;1988
187;http://hitstergame.com/de/00187;https://www.youtube.com/watch?v=q5WdWSpz1vQ;Buddy;Ab in den Süden;2003
188;http://hitstergame.com/de/00188;https://www.youtube.com/watch?v=qSIOp_K5GMw;Brandy & Monica;The Boy Is Mine;1998
189;http://hitstergame.com/de/00189;https://www.youtube.com/watch?v=56cKlT62wrQ;The Everly Brothers;All I Have to Do Is Dream;1958
190;http://hitstergame.com/de/00190;https://www.youtube.com/watch?v=KcZn05qxVgg;The Beach Boys;Surfin' U.S.A.;1963
191;http://hitstergame.com/de/00191;https://www.youtube.com/watch?v=1V0xQkk9kbc;Atomic Kitten;Whole Again;2001
192;http://hitstergame.com/de/00192;https://www.youtube.com/watch?v=S_E2EHVxNAE;Richard Marx;Right Here Waiting;1989
193;http://hitstergame.com/de/00193;https://www.youtube.com/watch?v=1YOovPkiMrk;Unheilig;Geboren um zu leben;2010
194;http://hitstergame.com/de/00194;https://www.youtube.com/watch?v=388e_8mu1t4;SDP feat. Sido;Die Nacht von Freitag auf Montag;2012
195;http://hitstergame.com/de/00195;https://www.youtube.com/watch?v=Urdlvw0SSEc;Alicia Keys;Fallin';2001
196;http://hitstergame.com/de/00196;https://www.youtube.com/watch?v=QGJuMBdaqIw;Katy Perry;Firework;2010
197;http://hitstergame.com/de/00197;https://www.youtube.com/watch?v=kIDWgqDBNXA;Christina Aguilera;Genie In A Bottle;1999
198;http://hitstergame.com/de/00198;https://www.youtube.com/watch?v=t5qURKt4maw;Loreen;Euphoria;2012
199;http://hitstergame.com/de/00199;https://www.youtube.com/watch?v=FTQbiNvZqaY;TOTO;Africa;1982
200;http://hitstergame.com/de/00200;https://www.youtube.com/watch?v=SEPvoNA1OGw;Danny & The Juniors;At The Hop;1957
201;http://hitstergame.com/de/00201;https://www.youtube.com/watch?v=VAmq5-wcLHE;Culture Beat;Mr. Vain;1993
202;http://hitstergame.com/de/00202;https://www.youtube.com/watch?v=qeMFqkcPYcg;Eurythmics, Annie Lennox, Dave Stewart;Sweet Dreams (Are Made Of This);1983
203;http://hitstergame.com/de/00203;https://www.youtube.com/watch?v=7PCkvCPvDXk;Meghan Trainor;All About That Bass;2014
204;http://hitstergame.com/de/00204;https://www.youtube.com/watch?v=J9gKyRmic20;Crowded House;Don't Dream It's Over;1986
205;http://hitstergame.com/de/00205;https://www.youtube.com/watch?v=S6Y1gohk5-A;Prince;Purple Rain;1984
206;http://hitstergame.com/de/00206;https://www.youtube.com/watch?v=450p7goxZqg;John Legend;All of Me;2013
207;http://hitstergame.com/de/00207;https://www.youtube.com/watch?v=X6OUwtI9J5E;Connie Francis;Schöner fremder Mann;1964
208;http://hitstergame.com/de/00208;https://www.youtube.com/watch?v=h3gEkwhdXUE;Wet Wet Wet;Love Is All Around;1994
209;http://hitstergame.com/de/00209;https://www.youtube.com/watch?v=SQCSxqScSVQ;Coolio feat. L.V.;Gangsta's Paradise;1995
210;http://hitstergame.com/de/00210;https://www.youtube.com/watch?v=Y5b2R6SE26Y;Bill Haley & His Comets;See You Later Alligator;1956
211;http://hitstergame.com/de/00211;https://www.youtube.com/watch?v=jrL_LzX5wv4;House Of Pain;Jump Around;1992
212;http://hitstergame.com/de/00212;https://www.youtube.com/watch?v=0-EF60neguk;Sinéad O'Connor;Nothing Compares 2 U;1990
213;http://hitstergame.com/de/00213;https://www.youtube.com/watch?v=x2rQzv8OWEY;Rammstein;Engel;1997
